rank,mode,temperature,sigma,threshold,min_distance,prominence,f1,precision,recall,tp,fp,fn,key
203,peak,0.35,1.5,0.121,16,0.0,0.7519374960619998,0.688870930501039,0.8277153558052435,5967,2695,1242,peak|T=0.35|sigma=1.5|thr=0.121|dist=16|prom=0
204,peak,0.35,1.5,0.118,24,0.0,0.7519201228878648,0.6980392156862745,0.8148148148148148,5874,2541,1335,peak|T=0.35|sigma=1.5|thr=0.118|dist=24|prom=0
205,peak,0.38780461844336944,1.5,0.121,24,0.0,0.7518977732793523,0.6911268752180486,0.8243861839367458,5943,2656,1266,peak|T=0.38780462|sigma=1.5|thr=0.121|dist=24|prom=0
206,peak,0.35,1.5,0.121,24,0.0,0.7518932101142344,0.699629762331303,0.812595366902483,5858,2515,1351,peak|T=0.35|sigma=1.5|thr=0.121|dist=24|prom=0
207,peak,0.5,1.5,0.15,16,0.001,0.7518759379689844,0.6845041557554367,0.8339575530586767,6012,2771,1197,peak|T=0.5|sigma=1.5|thr=0.15|dist=16|prom=0.001
208,peak,0.5,2.5,0.136,24,0.001,0.7518591799140342,0.7397959183673469,0.7643223748092662,5510,1938,1699,peak|T=0.5|sigma=2.5|thr=0.136|dist=24|prom=0.001
209,peak,0.5,2.5,0.139,24,0.001,0.7518518518518519,0.7435897435897436,0.7602996254681648,5481,1890,1728,peak|T=0.5|sigma=2.5|thr=0.139|dist=24|prom=0.001
210,peak,0.5,1.5,0.15,24,0.001,0.7517992484555124,0.6950070654733868,0.8186988486613955,5902,2590,1307,peak|T=0.5|sigma=1.5|thr=0.15|dist=24|prom=0.001
211,peak,0.35,1.5,0.137,24,0.0,0.7517591868647381,0.7088094360486547,0.8002496878901373,5769,2370,1440,peak|T=0.35|sigma=1.5|thr=0.137|dist=24|prom=0
212,segment,0.5,2.5,0.1,0,0.0,0.7517569982132222,0.6586995094457782,0.8754334859203773,6311,3270,898,segment|T=0.5|sigma=2.5|thr=0.1|dist=0|prom=0
213,peak,0.35,1.5,0.118,16,0.0,0.751727603970348,0.6869904696291192,0.8299348037175752,5983,2726,1226,peak|T=0.35|sigma=1.5|thr=0.118|dist=16|prom=0
214,peak,0.5,2.0,0.134,0,0.0,0.7517220724767896,0.6615011596036264,0.8704397281176307,6275,3211,934,peak|T=0.5|sigma=2|thr=0.134|dist=0|prom=0
215,segment,0.5,1.5,0.15,0,0.0,0.7516954193932183,0.6580564524528695,0.8764044943820225,6318,3283,891,segment|T=0.5|sigma=1.5|thr=0.15|dist=0|prom=0
216,peak,0.38780461844336944,1.5,0.118,24,0.0,0.7516863140641745,0.6889299745782297,0.8270217783326398,5962,2692,1247,peak|T=0.38780462|sigma=1.5|thr=0.118|dist=24|prom=0
217,peak,0.35,1.5,0.135,24,0.0,0.7516743611418167,0.7074663402692778,0.8017755583298655,5780,2390,1429,peak|T=0.35|sigma=1.5|thr=0.135|dist=24|prom=0
218,peak,0.35,1.5,0.139,16,0.0,0.7516528660376147,0.6995221027479092,0.8121792204189208,5855,2515,1354,peak|T=0.35|sigma=1.5|thr=0.139|dist=16|prom=0
219,peak,0.35,1.5,0.134,24,0.0,0.7516403560059767,0.7068670576735093,0.8024691358024691,5785,2399,1424,peak|T=0.35|sigma=1.5|thr=0.134|dist=24|prom=0
220,peak,0.38780461844336944,2.0,0.121,0,0.0,0.7516259663762425,0.673891517218616,0.84963240393952,6125,2964,1084,peak|T=0.38780462|sigma=2|thr=0.121|dist=0|prom=0
221,peak,0.5,2.0,0.121,24,0.0,0.7515947467166978,0.684318414759139,0.8335414065751144,6009,2772,1200,peak|T=0.5|sigma=2|thr=0.121|dist=24|prom=0
222,peak,0.35,1.5,0.136,24,0.0,0.7515616866215513,0.7078073293295747,0.8010819808572618,5775,2384,1434,peak|T=0.35|sigma=1.5|thr=0.136|dist=24|prom=0
223,peak,0.38780461844336944,1.5,0.121,16,0.0,0.7515512534127575,0.6799146738520265,0.8400610348175891,6056,2851,1153,peak|T=0.38780462|sigma=1.5|thr=0.121|dist=16|prom=0
224,peak,0.38780461844336944,2.0,0.118,0,0.0,0.7514973719594181,0.6716923413088605,0.852822860313497,6148,3005,1061,peak|T=0.38780462|sigma=2|thr=0.118|dist=0|prom=0
225,peak,0.35,1.5,0.138,24,0.0,0.7513372472276582,0.7091491195665558,0.7988625329449299,5759,2362,1450,peak|T=0.35|sigma=1.5|thr=0.138|dist=24|prom=0
226,peak,0.38780461844336944,2.0,0.15,24,0.0,0.7513062360046141,0.7353878852284803,0.7679289776668053,5536,1992,1673,peak|T=0.38780462|sigma=2|thr=0.15|dist=24|prom=0
227,peak,0.5,2.0,0.138,0,0.001,0.7512388503468781,0.6786793508673755,0.841170758773755,6064,2871,1145,peak|T=0.5|sigma=2|thr=0.138|dist=0|prom=0.001
228,segment,0.38780461844336944,1.5,0.134,0,0.0,0.7511378117604224,0.6676375404530744,0.8585101955888472,6189,3081,1020,segment|T=0.38780462|sigma=1.5|thr=0.134|dist=0|prom=0
229,peak,0.38780461844336944,1.5,0.118,16,0.0,0.7510663287383322,0.6774085637823372,0.8426966292134831,6075,2893,1134,peak|T=0.38780462|sigma=1.5|thr=0.118|dist=16|prom=0
230,peak,0.38780461844336944,1.5,0.15,16,0.001,0.7510499450797959,0.702951136913401,0.8062144541545291,5812,2456,1397,peak|T=0.38780462|sigma=1.5|thr=0.15|dist=16|prom=0.001
231,peak,0.5,2.5,0.121,0,0.001,0.7510344388567063,0.694,0.8182827021778333,5899,2601,1310,peak|T=0.5|sigma=2.5|thr=0.121|dist=0|prom=0.001
232,peak,0.35,1.5,0.15,16,0.0,0.7510246568212868,0.7071796128399902,0.8006658343736995,5772,2390,1437,peak|T=0.35|sigma=1.5|thr=0.15|dist=16|prom=0
233,peak,0.35,1.5,0.139,24,0.0,0.7509468460232467,0.7094386181369525,0.7976140934942433,5750,2355,1459,peak|T=0.35|sigma=1.5|thr=0.139|dist=24|prom=0
234,peak,0.38780461844336944,2.5,0.135,24,0.0,0.7509139822032145,0.7468441273326015,0.7550284366763768,5443,1845,1766,peak|T=0.38780462|sigma=2.5|thr=0.135|dist=24|prom=0
235,peak,0.35,2.5,0.1,0,0.0,0.7509061367329085,0.683270783577846,0.8334026910805937,6008,2785,1201,peak|T=0.35|sigma=2.5|thr=0.1|dist=0|prom=0
236,segment,0.38780461844336944,1.5,0.136,0,0.0,0.7508208682962423,0.6683988307892172,0.8564294631710362,6174,3063,1035,segment|T=0.38780462|sigma=1.5|thr=0.136|dist=0|prom=0
237,peak,0.5,2.0,0.137,0,0.001,0.7508038585209003,0.6773401762802633,0.8421417672354002,6071,2892,1138,peak|T=0.5|sigma=2|thr=0.137|dist=0|prom=0.001
238,peak,0.38780461844336944,2.0,0.135,16,0.001,0.7507451811618202,0.7184330628803245,0.786100707449022,5667,2221,1542,peak|T=0.38780462|sigma=2|thr=0.135|dist=16|prom=0.001
239,segment,0.38780461844336944,1.5,0.137,0,0.0,0.7507152858099471,0.6689086569754827,0.8553197392148703,6166,3052,1043,segment|T=0.38780462|sigma=1.5|thr=0.137|dist=0|prom=0
240,peak,0.38780461844336944,2.0,0.136,16,0.001,0.7506965636194772,0.719389701207883,0.7848522679983354,5658,2207,1551,peak|T=0.38780462|sigma=2|thr=0.136|dist=16|prom=0.001
241,peak,0.38780461844336944,2.5,0.134,24,0.0,0.7506709792856651,0.7448784485113357,0.7565543071161048,5454,1868,1755,peak|T=0.38780462|sigma=2.5|thr=0.134|dist=24|prom=0
242,segment,0.38780461844336944,1.5,0.135,0,0.0,0.7506376776387707,0.6676028951064059,0.8572617561381606,6180,3077,1029,segment|T=0.38780462|sigma=1.5|thr=0.135|dist=0|prom=0
243,peak,0.38780461844336944,2.0,0.137,16,0.001,0.750581511264704,0.720464404184741,0.7833263975586073,5647,2191,1562,peak|T=0.38780462|sigma=2|thr=0.137|dist=16|prom=0.001
244,segment,0.38780461844336944,2.5,0.15,0,0.0,0.7505739929033605,0.7529313232830821,0.7482313774448606,5394,1770,1815,segment|T=0.38780462|sigma=2.5|thr=0.15|dist=0|prom=0
245,peak,0.38780461844336944,2.0,0.15,0,0.0,0.7505658669081033,0.7030530651805186,0.8049660147038424,5803,2451,1406,peak|T=0.38780462|sigma=2|thr=0.15|dist=0|prom=0
246,segment,0.38780461844336944,1.5,0.139,0,0.0,0.7505338295406015,0.6698976257895883,0.8532390067970592,6151,3031,1058,segment|T=0.38780462|sigma=1.5|thr=0.139|dist=0|prom=0
247,segment,0.38780461844336944,1.5,0.138,0,0.0,0.7505179768433882,0.6692750787957831,0.8542100152587044,6158,3043,1051,segment|T=0.38780462|sigma=1.5|thr=0.138|dist=0|prom=0
248,peak,0.38780461844336944,2.0,0.134,16,0.001,0.7504960973673765,0.7172841067138703,0.7869330004161464,5673,2236,1536,peak|T=0.38780462|sigma=2|thr=0.134|dist=16|prom=0.001
249,peak,0.35,2.5,0.118,16,0.0,0.7504017139796465,0.7252491264397567,0.7773616312942155,5604,2123,1605,peak|T=0.35|sigma=2.5|thr=0.118|dist=16|prom=0
250,peak,0.38780461844336944,2.0,0.138,16,0.001,0.7503991484832359,0.7209510417998211,0.7823553890969621,5640,2183,1569,peak|T=0.38780462|sigma=2|thr=0.138|dist=16|prom=0.001
251,peak,0.38780461844336944,2.5,0.136,24,0.0,0.7503627444206453,0.7475220264317181,0.7532251352476071,5430,1834,1779,peak|T=0.38780462|sigma=2.5|thr=0.136|dist=24|prom=0
252,segment,0.35,2.0,0.134,0,0.0,0.75030607642245,0.7006016847172082,0.8076016090997364,5822,2488,1387,segment|T=0.35|sigma=2|thr=0.134|dist=0|prom=0
253,segment,0.5,2.0,0.118,0,0.0,0.7502820832591007,0.6559709241952233,0.8762657788875017,6317,3313,892,segment|T=0.5|sigma=2|thr=0.118|dist=0|prom=0
254,peak,0.5,2.0,0.136,0,0.001,0.7502469135802469,0.6758981203425648,0.8429740602025246,6077,2914,1132,peak|T=0.5|sigma=2|thr=0.136|dist=0|prom=0.001
255,peak,0.5,2.5,0.118,0,0.001,0.7502375372141635,0.6903707157845652,0.8214731585518102,5922,2656,1287,peak|T=0.5|sigma=2.5|thr=0.118|dist=0|prom=0.001
256,peak,0.5,2.5,0.15,24,0.001,0.7502295035661324,0.7640966628308401,0.73685670689416,5312,1640,1897,peak|T=0.5|sigma=2.5|thr=0.15|dist=24|prom=0.001
257,peak,0.38780461844336944,2.0,0.121,16,0.001,0.7502271842139425,0.7050140295229962,0.8016368428353448,5779,2418,1430,peak|T=0.38780462|sigma=2|thr=0.121|dist=16|prom=0.001
258,peak,0.5,2.0,0.118,16,0.0,0.7500916086478564,0.6700490998363339,0.8518518518518519,6141,3024,1068,peak|T=0.5|sigma=2|thr=0.118|dist=16|prom=0
259,peak,0.38780461844336944,1.5,0.134,16,0.001,0.750047664442326,0.6921182266009852,0.8185601331668747,5901,2625,1308,peak|T=0.38780462|sigma=1.5|thr=0.134|dist=16|prom=0.001
260,peak,0.38780461844336944,2.0,0.139,16,0.001,0.75001665223473,0.7214249103024091,0.7809682341517548,5630,2174,1579,peak|T=0.38780462|sigma=2|thr=0.139|dist=16|prom=0.001
261,peak,0.35,1.5,0.15,24,0.0,0.7500165376728187,0.7168689934243804,0.7863781384380635,5669,2239,1540,peak|T=0.35|sigma=1.5|thr=0.15|dist=24|prom=0
262,peak,0.38780461844336944,1.5,0.136,16,0.001,0.7499840754188165,0.6934040047114252,0.8166181162435844,5887,2603,1322,peak|T=0.38780462|sigma=1.5|thr=0.136|dist=16|prom=0.001
263,peak,0.38780461844336944,1.5,0.15,24,0.001,0.7499342969776609,0.7123954562476594,0.7916493272298516,5707,2304,1502,peak|T=0.38780462|sigma=1.5|thr=0.15|dist=24|prom=0.001
264,peak,0.38780461844336944,1.5,0.137,16,0.001,0.7499043489350848,0.6939690782485542,0.8156471077819393,5880,2593,1329,peak|T=0.38780462|sigma=1.5|thr=0.137|dist=16|prom=0.001
265,peak,0.5,1.5,0.139,24,0.0,0.7498911488461777,0.6797474064050518,0.8361770009710084,6028,2840,1181,peak|T=0.5|sigma=1.5|thr=0.139|dist=24|prom=0
266,peak,0.38780461844336944,2.5,0.137,24,0.0,0.7498615725359913,0.748307777317309,0.7514218338188375,5417,1822,1792,peak|T=0.38780462|sigma=2.5|thr=0.137|dist=24|prom=0
267,peak,0.38780461844336944,1.5,0.138,16,0.001,0.7498563860343397,0.694490423267912,0.8148148148148148,5874,2584,1335,peak|T=0.38780462|sigma=1.5|thr=0.138|dist=16|prom=0.001
268,peak,0.38780461844336944,2.0,0.118,16,0.001,0.7498382295845736,0.7027289266221952,0.8037175752531558,5794,2451,1415,peak|T=0.38780462|sigma=2|thr=0.118|dist=16|prom=0.001
269,peak,0.38780461844336944,1.5,0.139,16,0.001,0.7498242699214008,0.6951421800947867,0.8138438063531697,5867,2573,1342,peak|T=0.38780462|sigma=1.5|thr=0.139|dist=16|prom=0.001
270,segment,0.35,2.0,0.135,0,0.0,0.7498063516653757,0.701195219123506,0.8056595921764461,5808,2475,1401,segment|T=0.35|sigma=2|thr=0.135|dist=0|prom=0
271,peak,0.38780461844336944,2.5,0.138,24,0.0,0.7497225305216427,0.7498265575135286,0.7496185323900679,5404,1803,1805,peak|T=0.38780462|sigma=2.5|thr=0.138|dist=24|prom=0
272,peak,0.38780461844336944,1.5,0.135,16,0.001,0.7496978563704598,0.6923167293233082,0.8174504092107089,5893,2619,1316,peak|T=0.38780462|sigma=1.5|thr=0.135|dist=16|prom=0.001
273,peak,0.5,1.5,0.139,16,0.0,0.7496800146279027,0.6686236138290933,0.8531002913025385,6150,3048,1059,peak|T=0.5|sigma=1.5|thr=0.139|dist=16|prom=0
274,peak,0.35,2.0,0.134,16,0.0,0.7496686986482906,0.7176201953570975,0.7847135525038147,5657,2226,1552,peak|T=0.35|sigma=2|thr=0.134|dist=16|prom=0
275,peak,0.5,2.0,0.135,0,0.001,0.7496455212379015,0.6746560142032845,0.8433902066860869,6080,2932,1129,peak|T=0.5|sigma=2|thr=0.135|dist=0|prom=0.001
276,peak,0.5,2.0,0.118,24,0.0,0.7496108101376175,0.6801129943502825,0.8349285615203218,6019,2831,1190,peak|T=0.5|sigma=2|thr=0.118|dist=24|prom=0
277,peak,0.35,2.5,0.121,16,0.0,0.7495459132189709,0.7276645768025078,0.7727840199750312,5571,2085,1638,peak|T=0.35|sigma=2.5|thr=0.121|dist=16|prom=0
278,peak,0.5,2.5,0.121,24,0.001,0.7495019258865719,0.7189450885463117,0.7827715355805244,5643,2206,1566,peak|T=0.5|sigma=2.5|thr=0.121|dist=24|prom=0.001
279,segment,0.35,2.0,0.137,0,0.0,0.7494491250810109,0.7033207638973361,0.8020529893189069,5782,2439,1427,segment|T=0.35|sigma=2|thr=0.137|dist=0|prom=0
280,peak,0.38780461844336944,2.0,0.121,24,0.001,0.7493236555592213,0.714573370249182,0.7876265778887501,5678,2268,1531,peak|T=0.38780462|sigma=2|thr=0.121|dist=24|prom=0.001
281,peak,0.38780461844336944,2.0,0.135,24,0.001,0.7492768247561387,0.7274033437826541,0.7725065889859898,5569,2087,1640,peak|T=0.38780462|sigma=2|thr=0.135|dist=24|prom=0.001
282,peak,0.38780461844336944,1.5,0.134,24,0.001,0.7492724568324388,0.7018415313787255,0.8035788597586351,5793,2461,1416,peak|T=0.38780462|sigma=1.5|thr=0.134|dist=24|prom=0.001
283,segment,0.35,2.0,0.136,0,0.0,0.7492560486479493,0.702024487816705,0.8033014287695935,5791,2458,1418,segment|T=0.35|sigma=2|thr=0.136|dist=0|prom=0
284,peak,0.35,2.0,0.118,0,0.0,0.7492544731610339,0.6785191853268819,0.83645443196005,6030,2857,1179,peak|T=0.35|sigma=2|thr=0.118|dist=0|prom=0
285,peak,0.35,2.0,0.135,16,0.0,0.7492033988316517,0.7183959261616805,0.7827715355805244,5643,2212,1566,peak|T=0.35|sigma=2|thr=0.135|dist=16|prom=0
286,peak,0.38780461844336944,1.5,0.136,24,0.001,0.749092794193883,0.7029064818192874,0.8017755583298655,5780,2443,1429,peak|T=0.38780462|sigma=1.5|thr=0.136|dist=24|prom=0.001
287,peak,0.38780461844336944,2.0,0.118,24,0.001,0.7490789473684211,0.7124264797897635,0.7897073103065613,5693,2298,1516,peak|T=0.38780462|sigma=2|thr=0.118|dist=24|prom=0.001
288,peak,0.38780461844336944,2.0,0.136,24,0.001,0.7490571120689654,0.7279748658201335,0.7713968650298239,5561,2078,1648,peak|T=0.38780462|sigma=2|thr=0.136|dist=24|prom=0.001
289,peak,0.38780461844336944,2.0,0.134,24,0.001,0.7490259304044069,0.7261951283053276,0.7733388819531142,5575,2102,1634,peak|T=0.38780462|sigma=2|thr=0.134|dist=24|prom=0.001
290,segment,0.35,1.5,0.137,0,0.0,0.7490128331688055,0.6745193910434493,0.8420030517408794,6070,2929,1139,segment|T=0.35|sigma=1.5|thr=0.137|dist=0|prom=0
291,peak,0.5,2.5,0.118,24,0.001,0.7490081988891828,0.7156032849020847,0.7856845609654598,5664,2251,1545,peak|T=0.5|sigma=2.5|thr=0.118|dist=24|prom=0.001
292,segment,0.35,2.0,0.138,0,0.0,0.7489770734558682,0.7042012701514412,0.7998335414065751,5766,2422,1443,segment|T=0.35|sigma=2|thr=0.138|dist=0|prom=0
293,peak,0.38780461844336944,1.5,0.137,24,0.001,0.7489621172807474,0.7034239064213477,0.8008045498682203,5773,2434,1436,peak|T=0.38780462|sigma=1.5|thr=0.137|dist=24|prom=0.001
294,peak,0.38780461844336944,1.5,0.135,24,0.001,0.7489482881366902,0.7020140742538219,0.8026078512969899,5786,2456,1423,peak|T=0.38780462|sigma=1.5|thr=0.135|dist=24|prom=0.001
295,peak,0.5,1.5,0.138,24,0.0,0.748944099378882,0.67810145090541,0.8363157164655292,6029,2862,1180,peak|T=0.5|sigma=1.5|thr=0.138|dist=24|prom=0
296,peak,0.5,2.0,0.134,0,0.001,0.7489382655259432,0.6731577782695286,0.8439450686641697,6084,2954,1125,peak|T=0.5|sigma=2|thr=0.134|dist=0|prom=0.001
297,peak,0.38780461844336944,1.5,0.138,24,0.001,0.7489124082851762,0.7039794921875,0.7999722569010959,5767,2425,1442,peak|T=0.38780462|sigma=1.5|thr=0.138|dist=24|prom=0.001
298,peak,0.38780461844336944,2.5,0.139,24,0.0,0.7488692505740727,0.7513264451270595,0.746428076016091,5381,1781,1828,peak|T=0.38780462|sigma=2.5|thr=0.139|dist=24|prom=0
299,peak,0.38780461844336944,2.0,0.137,24,0.001,0.7487857528332433,0.7288246881155613,0.7698709945900957,5550,2065,1659,peak|T=0.38780462|sigma=2|thr=0.137|dist=24|prom=0.001
300,peak,0.38780461844336944,1.5,0.139,24,0.001,0.7487486186049536,0.7045510154147296,0.7988625329449299,5759,2415,1450,peak|T=0.38780462|sigma=1.5|thr=0.139|dist=24|prom=0.001
301,peak,0.5,1.5,0.138,16,0.0,0.7487067129206986,0.666991975710258,0.8532390067970592,6151,3071,1058,peak|T=0.5|sigma=1.5|thr=0.138|dist=16|prom=0
302,peak,0.35,2.0,0.137,16,0.0,0.7487008660892739,0.7202922702217665,0.7794423637120267,5619,2182,1590,peak|T=0.35|sigma=2|thr=0.137|dist=16|prom=0
303,peak,0.5,1.5,0.137,24,0.0,0.7486816800049632,0.6772166105499439,0.8370092939381328,6034,2876,1175,peak|T=0.5|sigma=1.5|thr=0.137|dist=24|prom=0
304,peak,0.35,2.0,0.136,16,0.0,0.7486695050558808,0.7192892752141122,0.7805520876681925,5627,2196,1582,peak|T=0.35|sigma=2|thr=0.136|dist=16|prom=0
305,peak,0.38780461844336944,2.0,0.138,24,0.001,0.7486327729390317,0.7292817679558011,0.7690387016229713,5544,2058,1665,peak|T=0.38780462|sigma=2|thr=0.138|dist=24|prom=0.001
306,peak,0.35,1.5,0.137,16,0.001,0.7485983115292906,0.6990852190659606,0.8056595921764461,5808,2500,1401,peak|T=0.35|sigma=1.5|thr=0.137|dist=16|prom=0.001
307,segment,0.35,1.5,0.138,0,0.0,0.7485791944650358,0.6747967479674797,0.8404771813011513,6059,2920,1150,segment|T=0.35|sigma=1.5|thr=0.138|dist=0|prom=0
308,segment,0.35,1.5,0.134,0,0.0,0.7485545577561815,0.6724499944745276,0.8440837841586906,6085,2964,1124,segment|T=0.35|sigma=1.5|thr=0.134|dist=0|prom=0
309,peak,0.5,1.5,0.137,16,0.0,0.7484498480243161,0.6661616708148469,0.8539325842696629,6156,3085,1053,peak|T=0.5|sigma=1.5|thr=0.137|dist=16|prom=0
310,segment,0.35,1.5,0.136,0,0.0,0.7484443349146694,0.6732431833296386,0.8425579137189624,6074,2948,1135,segment|T=0.35|sigma=1.5|thr=0.136|dist=0|prom=0
311,segment,0.35,1.5,0.15,0,0.0,0.7484300427028385,0.6837636259323007,0.8266056318490775,5959,2756,1250,segment|T=0.35|sigma=1.5|thr=0.15|dist=0|prom=0
312,segment,0.35,1.5,0.135,0,0.0,0.7484299963058736,0.6728661574227831,0.8431127756970453,6078,2955,1131,segment|T=0.35|sigma=1.5|thr=0.135|dist=0|prom=0
313,peak,0.35,2.0,0.138,16,0.0,0.748381066826891,0.7213642213642214,0.7775003467887363,5605,2165,1604,peak|T=0.35|sigma=2|thr=0.138|dist=16|prom=0
314,peak,0.35,1.5,0.134,16,0.001,0.7483613931371289,0.6971148090506405,0.8077403245942572,5823,2530,1386,peak|T=0.35|sigma=1.5|thr=0.134|dist=16|prom=0.001
315,peak,0.5,2.5,0.1,16,0.0,0.7483423565910335,0.6664138678223185,0.8532390067970592,6151,3079,1058,peak|T=0.5|sigma=2.5|thr=0.1|dist=16|prom=0
316,peak,0.35,2.0,0.118,16,0.001,0.748313576527605,0.7088089330024814,0.792481620196976,5713,2347,1496,peak|T=0.35|sigma=2|thr=0.118|dist=16|prom=0.001
317,peak,0.35,1.5,0.135,16,0.001,0.7483115713642503,0.6976493163828256,0.8069080316271328,5817,2521,1392,peak|T=0.35|sigma=1.5|thr=0.135|dist=16|prom=0.001
318,peak,0.35,1.5,0.138,16,0.001,0.748258064516129,0.6994331202508745,0.8044111527257595,5799,2492,1410,peak|T=0.35|sigma=1.5|thr=0.138|dist=16|prom=0.001
319,peak,0.38780461844336944,2.0,0.139,24,0.001,0.748225751943224,0.729633535460058,0.7677902621722846,5535,2051,1674,peak|T=0.38780462|sigma=2|thr=0.139|dist=24|prom=0.001
320,peak,0.5,1.5,0.136,24,0.0,0.7482183801202206,0.6761872759856631,0.8374254404216951,6037,2891,1172,peak|T=0.5|sigma=1.5|thr=0.136|dist=24|prom=0
321,peak,0.35,1.5,0.136,16,0.001,0.7481977342945418,0.6979704575477362,0.8062144541545291,5812,2515,1397,peak|T=0.35|sigma=1.5|thr=0.136|dist=16|prom=0.001
322,segment,0.35,2.0,0.139,0,0.0,0.7481780322748567,0.7046206642970952,0.7974753779997226,5749,2410,1460,segment|T=0.35|sigma=2|thr=0.139|dist=0|prom=0
323,peak,0.35,1.5,0.1,24,0.0,0.7481509339350632,0.6824471126357918,0.8278540712997642,5968,2777,1241,peak|T=0.35|sigma=1.5|thr=0.1|dist=24|prom=0
324,peak,0.35,2.0,0.134,24,0.0,0.7481162540365985,0.7263226649248857,0.7712581495353031,5560,2095,1649,peak|T=0.35|sigma=2|thr=0.134|dist=24|prom=0
325,segment,0.35,1.5,0.139,0,0.0,0.7481133242607942,0.675114435636932,0.8388125953669024,6047,2910,1162,segment|T=0.35|sigma=1.5|thr=0.139|dist=0|prom=0
326,peak,0.35,2.5,0.118,24,0.0,0.7480304265145341,0.7328010645375915,0.763906228325704,5507,2008,1702,peak|T=0.35|sigma=2.5|thr=0.118|dist=24|prom=0
327,peak,0.5,1.5,0.136,16,0.0,0.747950695245613,0.6651187904967603,0.8543487307532251,6159,3101,1050,peak|T=0.5|sigma=1.5|thr=0.136|dist=16|prom=0
328,peak,0.5,2.5,0.1,24,0.0,0.747906976744186,0.6763122476446837,0.83645443196005,6030,2886,1179,peak|T=0.5|sigma=2.5|thr=0.1|dist=24|prom=0
329,peak,0.35,2.0,0.121,0,0.0,0.7478781827259112,0.6797504254112309,0.8311832431682619,5992,2823,1217,peak|T=0.35|sigma=2|thr=0.121|dist=0|prom=0
330,peak,0.5,1.5,0.135,24,0.0,0.7478336221837087,0.6751983905219626,0.837980302399778,6041,2906,1168,peak|T=0.5|sigma=1.5|thr=0.135|dist=24|prom=0
331,peak,0.35,2.0,0.139,16,0.0,0.7477097960548311,0.7217918925897238,0.7755583298654459,5591,2155,1618,peak|T=0.35|sigma=2|thr=0.139|dist=16|prom=0
332,peak,0.35,1.5,0.139,16,0.001,0.7476261223435179,0.6995889748549323,0.8027465667915106,5787,2485,1422,peak|T=0.35|sigma=1.5|thr=0.139|dist=16|prom=0.001
333,peak,0.35,2.0,0.135,24,0.0,0.7475904832513312,0.7270582066072365,0.7693161326120128,5546,2082,1663,peak|T=0.35|sigma=2|thr=0.135|dist=24|prom=0
334,peak,0.35,1.5,0.121,16,0.001,0.7475888324873097,0.6889252718980237,0.8171729782216673,5891,2660,1318,peak|T=0.35|sigma=1.5|thr=0.121|dist=16|prom=0.001
335,peak,0.35,1.5,0.137,24,0.001,0.7475581776466731,0.7086751180710912,0.7909557497572479,5702,2344,1507,peak|T=0.35|sigma=1.5|thr=0.137|dist=24|prom=0.001
336,peak,0.5,1.5,0.134,24,0.0,0.7475409836065574,0.674631531933899,0.8381190178942988,6042,2914,1167,peak|T=0.5|sigma=1.5|thr=0.134|dist=24|prom=0
337,peak,0.5,1.5,0.135,16,0.0,0.7475286554672812,0.6641163793103448,0.8549035927313081,6163,3117,1046,peak|T=0.5|sigma=1.5|thr=0.135|dist=16|prom=0
338,peak,0.38780461844336944,1.5,0.121,24,0.001,0.7474631437870954,0.6921985815602837,0.8123179359134415,5856,2604,1353,peak|T=0.38780462|sigma=1.5|thr=0.121|dist=24|prom=0.001
339,peak,0.35,1.5,0.118,16,0.001,0.7474376818929522,0.6871001512155404,0.8193924261339992,5907,2690,1302,peak|T=0.35|sigma=1.5|thr=0.118|dist=16|prom=0.001
340,peak,0.38780461844336944,1.5,0.121,16,0.001,0.7474317213730896,0.6814391776127927,0.8275766403107228,5966,2789,1243,peak|T=0.38780462|sigma=1.5|thr=0.121|dist=16|prom=0.001
341,peak,0.5,2.0,0.121,16,0.001,0.7473796522939811,0.6824850985786337,0.8259120543764739,5954,2770,1255,peak|T=0.5|sigma=2|thr=0.121|dist=16|prom=0.001
342,peak,0.35,1.5,0.118,24,0.001,0.7473419679103035,0.6978339350180506,0.8044111527257595,5799,2511,1410,peak|T=0.35|sigma=1.5|thr=0.118|dist=24|prom=0.001
343,peak,0.35,1.5,0.135,24,0.001,0.747317456163308,0.7072445820433436,0.7922041892079346,5711,2364,1498,peak|T=0.35|sigma=1.5|thr=0.135|dist=24|prom=0.001
344,peak,0.35,1.5,0.121,24,0.001,0.7473024487949861,0.6994436381228835,0.8021917048134276,5783,2485,1426,peak|T=0.35|sigma=1.5|thr=0.121|dist=24|prom=0.001
345,peak,0.35,1.5,0.134,24,0.001,0.7472872270885083,0.7066386450735567,0.7928977666805382,5716,2373,1493,peak|T=0.35|sigma=1.5|thr=0.134|dist=24|prom=0.001
346,peak,0.38780461844336944,1.5,0.118,24,0.001,0.7472163898962907,0.690173953925717,0.8145373838257733,5872,2636,1337,peak|T=0.38780462|sigma=1.5|thr=0.118|dist=24|prom=0.001
347,peak,0.35,1.5,0.138,24,0.001,0.7472109200682505,0.7090546767966123,0.7897073103065613,5693,2336,1516,peak|T=0.35|sigma=1.5|thr=0.138|dist=24|prom=0.001
348,peak,0.35,1.5,0.136,24,0.001,0.7472009428403065,0.7075892857142857,0.7915106117353309,5706,2358,1503,peak|T=0.35|sigma=1.5|thr=0.136|dist=24|prom=0.001
